19	19.6	19	21
95	96.9	20	21.1
8	9.5	72	73
86	86.8	56	56.7
17	17.7	91	91.8
77	78.2	41	42.3
19	20.2	20	20.6
60	60.9	89	89.7
43	44.8	67	68.2
70	70.8	45	46.4
16	17.2	7	8.4
87	88.5	71	71.6
34	35.3	58	59.5
61	62.8	43	44.4
5	6.6	82	83.1
69	70.9	60	61.3
11	12.9	9	10.3
85	86.3	9	10
18	19.3	91	92.1
66	66.6	49	50.7
12	13.1	18	19.8
88	88.8	7	7.9
26	27.5	41	42.2
88	88.7	76	77.7
15	16.1	16	16.9
64	66	23	25
16	17.4	14	15.3
64	65.2	34	35.6
20	20.9	72	73.3
74	75.6	52	53.7
23	24.5	44	45.3
77	78.4	84	85.9
15	15.6	36	37.3
75	75.7	84	84.8
29	29.6	72	73.6
55	56.8	20	20.8
6	7.4	8	9.1
57	58.4	75	76.7
6	7.8	76	76.7
89	89.6	34	35.5
11	12.3	85	86.9
85	85.6	32	33.5
9	9.6	11	12.4
74	74.6	91	92.4
42	42.6	67	68.9
57	58.9	34	35.4
16	16.6	16	16.8
67	67.9	31	32.8
7	8	92	92.8
93	94.6	42	43.5
11	13	44	44.6
86	86.6	58	58.6
29	30	62	62.7
81	82.6	85	86.4
31	33	49	50.7
76	77.7	67	67.7
14	14.6	38	39.8
71	72.5	48	49.3
36	37.4	69	70.9
67	67.7	7	8.6
